hypothesis_id,family,family_size,dataset,beta,comparison,endpoint,null,alternative,test,multiplicity,status,threshold_analysis,mean_delta,ci_low,ci_high,one_sided_lower_95,one_sided_upper_95,raw_p,margin,paired_dz,wins,losses,ties,holm_adjusted_p,decision
SAME_BUDGET_F1__CICIDS2017_COVERAGE_R1__b0.4__vs_Oort-Style-Adapted,SAME_BUDGET_F1,36,CICIDS2017_COVERAGE_R1,0.4,CB-Score minus Oort-Style-Adapted,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,7.219605302441106e-05,-0.001382103918979955,0.0019513748733855586,-0.0011422606443571462,0.0015531753712968667,0.490234375,0.0,0.025846293921921063,3,7,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIDS2017_COVERAGE_R1__b0.6__vs_Utility-Only,SAME_BUDGET_F1,36,CICIDS2017_COVERAGE_R1,0.6,CB-Score minus Utility-Only,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.0035174167975170097,-0.010666788642463015,0.0039280130665526975,-0.009643352680350768,0.002642571357266726,0.806640625,0.0,-0.2812128636139341,5,5,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIDS2017_COVERAGE_R1__b0.6__vs_Utility-Cost-Ratio,SAME_BUDGET_F1,36,CICIDS2017_COVERAGE_R1,0.6,CB-Score minus Utility-Cost-Ratio,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.0038637149180598624,-0.011190012160892607,0.0037035250015724545,-0.009944584585084175,0.002563770509445209,0.822265625,0.0,-0.30577132770233667,5,5,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIDS2017_COVERAGE_R1__b0.6__vs_Oort-Style-Adapted,SAME_BUDGET_F1,36,CICIDS2017_COVERAGE_R1,0.6,CB-Score minus Oort-Style-Adapted,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.001286481941736321,-0.00868712050850878,0.005980900478741954,-0.0076061705044698545,0.004831541579435882,0.5966796875,0.0,-0.10215121761564547,7,3,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIDS2017_COVERAGE_R1__b0.8__vs_Utility-Only,SAME_BUDGET_F1,36,CICIDS2017_COVERAGE_R1,0.8,CB-Score minus Utility-Only,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.035072321487375546,-0.11378756245995553,0.009304238758214239,-0.10935041885728265,0.007603208413294699,0.6513671875,0.0,-0.2916816830836867,5,5,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIDS2017_COVERAGE_R1__b0.8__vs_Utility-Cost-Ratio,SAME_BUDGET_F1,36,CICIDS2017_COVERAGE_R1,0.8,CB-Score minus Utility-Cost-Ratio,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.035167982147309165,-0.11388921343404905,0.009294552493460057,-0.10934378185271257,0.007573561299124031,0.6611328125,0.0,-0.2925540422338812,5,5,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIDS2017_COVERAGE_R1__b0.8__vs_Oort-Style-Adapted,SAME_BUDGET_F1,36,CICIDS2017_COVERAGE_R1,0.8,CB-Score minus Oort-Style-Adapted,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.0035993824113086394,-0.00425859380264485,0.011603768034109922,-0.0029085005825617676,0.010273177840680476,0.2548828125,0.0,0.2672529077638396,6,4,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIDS2017_COVERAGE_R1__b1.0__vs_Utility-Only,SAME_BUDGET_F1,36,CICIDS2017_COVERAGE_R1,1.0,CB-Score minus Utility-Only,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.001862452593116689,-0.007750835817503372,0.00357797281311539,-0.006769557007603109,0.00276176290763598,0.705078125,0.0,-0.192031813707732,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIDS2017_COVERAGE_R1__b1.0__vs_Utility-Cost-Ratio,SAME_BUDGET_F1,36,CICIDS2017_COVERAGE_R1,1.0,CB-Score minus Utility-Cost-Ratio,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.001862452593116689,-0.007808102159226509,0.0037803938748181267,-0.006777613268198746,0.002930226025753543,0.705078125,0.0,-0.192031813707732,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIDS2017_COVERAGE_R1__b1.0__vs_Oort-Style-Adapted,SAME_BUDGET_F1,36,CICIDS2017_COVERAGE_R1,1.0,CB-Score minus Oort-Style-Adapted,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.001862452593116689,-0.007699024689108525,0.003563892544324025,-0.006768033352109459,0.0027717881381637824,0.705078125,0.0,-0.192031813707732,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.1__vs_Utility-Only,SAME_BUDGET_F1,36,CICIoT2023_R1,0.1,CB-Score minus Utility-Only,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.00541060142689771,-0.014072592565493737,0.030807135722915185,-0.011738713945881985,0.026046993163289747,0.38671875,0.0,0.13868870565549773,4,5,1,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.1__vs_Utility-Cost-Ratio,SAME_BUDGET_F1,36,CICIoT2023_R1,0.1,CB-Score minus Utility-Cost-Ratio,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.008180311590871459,-0.011914052140764382,0.03316459258664593,-0.009471726907621358,0.02874365322971447,0.310546875,0.0,0.2102953432795653,5,4,1,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.1__vs_Oort-Style-Adapted,SAME_BUDGET_F1,36,CICIoT2023_R1,0.1,CB-Score minus Oort-Style-Adapted,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.013705406126764786,-0.004178141219954468,0.03704101639205683,-0.0022283274034328978,0.032902715498962315,0.158203125,0.0,0.3812470730713341,4,5,1,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.2__vs_Utility-Only,SAME_BUDGET_F1,36,CICIoT2023_R1,0.2,CB-Score minus Utility-Only,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.030927125503693986,0.018468731635931525,0.043365563120657605,0.0204403043089194,0.04138856751520662,0.001953125,0.0,1.464508757296474,9,1,0,0.0703125,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.2__vs_Utility-Cost-Ratio,SAME_BUDGET_F1,36,CICIoT2023_R1,0.2,CB-Score minus Utility-Cost-Ratio,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.026711790952542447,0.012460361045447727,0.041186635513523806,0.014630694334240158,0.03893488833682551,0.00390625,0.0,1.095538064011492,8,2,0,0.13671875,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.2__vs_Oort-Style-Adapted,SAME_BUDGET_F1,36,CICIoT2023_R1,0.2,CB-Score minus Oort-Style-Adapted,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.010000816397725432,-0.0011243060900468119,0.02284044107548986,0.00036033521946719863,0.020675803303548686,0.0888671875,0.0,0.4825835142757126,5,5,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.4__vs_Utility-Only,SAME_BUDGET_F1,36,CICIoT2023_R1,0.4,CB-Score minus Utility-Only,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.00416150766418123,-0.009537605193661251,-0.00011618005978816074,-0.00851455261051356,-0.0005656067715115964,0.9287109375,0.0,-0.5145570148874132,5,5,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.4__vs_Utility-Cost-Ratio,SAME_BUDGET_F1,36,CICIoT2023_R1,0.4,CB-Score minus Utility-Cost-Ratio,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.00416150766418123,-0.009495859638111512,-9.595100872149543e-05,-0.008555798213189645,-0.0005322813189664208,0.9287109375,0.0,-0.5145570148874132,5,5,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.4__vs_Oort-Style-Adapted,SAME_BUDGET_F1,36,CICIoT2023_R1,0.4,CB-Score minus Oort-Style-Adapted,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.0027014502803494934,-0.0016122824011916088,0.008382914379718553,-0.0011567272069586039,0.007295896944047431,0.2158203125,0.0,0.31087647872446655,5,5,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.6__vs_Utility-Only,SAME_BUDGET_F1,36,CICIoT2023_R1,0.6,CB-Score minus Utility-Only,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.004598383407612894,-0.0009393651563768531,0.011806289226929063,-0.0003125228046501027,0.01049432225003586,0.1083984375,0.0,0.41835469410856896,5,5,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.6__vs_Utility-Cost-Ratio,SAME_BUDGET_F1,36,CICIoT2023_R1,0.6,CB-Score minus Utility-Cost-Ratio,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.004259749637330246,-0.0009850891630288994,0.011276375874730992,-0.0004222713405027445,0.010079237115160001,0.1328125,0.0,0.3934551977746342,5,5,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.6__vs_Oort-Style-Adapted,SAME_BUDGET_F1,36,CICIoT2023_R1,0.6,CB-Score minus Oort-Style-Adapted,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.0024230485169383863,-0.0023247625355029425,0.008651295016117935,-0.0018117557200103118,0.007572495325838694,0.2646484375,0.0,0.2557233054521891,5,5,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.8__vs_Utility-Only,SAME_BUDGET_F1,36,CICIoT2023_R1,0.8,CB-Score minus Utility-Only,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.004718146095691067,-0.002358752402893388,0.011314532000749814,-0.00124852980341059,0.01034777266147353,0.1025390625,0.0,0.4024742054649077,6,4,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.8__vs_Utility-Cost-Ratio,SAME_BUDGET_F1,36,CICIoT2023_R1,0.8,CB-Score minus Utility-Cost-Ratio,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.004718146095691067,-0.0021955978095415003,0.01132999344800767,-0.001184203022381725,0.010363480751913023,0.1025390625,0.0,0.4024742054649077,6,4,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b0.8__vs_Oort-Style-Adapted,SAME_BUDGET_F1,36,CICIoT2023_R1,0.8,CB-Score minus Oort-Style-Adapted,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.004788927375063301,-0.0015946062879502972,0.010904735266859842,-0.0005791512850793068,0.010028791390464458,0.09765625,0.0,0.45140921527432715,7,3,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b1.0__vs_Utility-Only,SAME_BUDGET_F1,36,CICIoT2023_R1,1.0,CB-Score minus Utility-Only,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.009324289139605813,0.0009257771744994631,0.01957567016276953,0.002019936721725596,0.017683229560958188,0.044921875,0.0,0.5870727354228983,6,4,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b1.0__vs_Utility-Cost-Ratio,SAME_BUDGET_F1,36,CICIoT2023_R1,1.0,CB-Score minus Utility-Cost-Ratio,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.009324289139605813,0.0008820248424776044,0.019339126417666077,0.0019744509818102277,0.0176731528645835,0.044921875,0.0,0.5870727354228983,6,4,0,1.0,INCONCLUSIVE
SAME_BUDGET_F1__CICIoT2023_R1__b1.0__vs_Oort-Style-Adapted,SAME_BUDGET_F1,36,CICIoT2023_R1,1.0,CB-Score minus Oort-Style-Adapted,F1,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.009324289139605813,0.0008612724510515658,0.019427991330575867,0.0019852179354373648,0.017703485680618348,0.044921875,0.0,0.5870727354228983,6,4,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.1__vs_Utility-Only,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.1,CB-Score minus Utility-Only,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.021924215455558164,-0.022937830958810704,0.0848017494062089,-0.018112562192612,0.07457196342456007,0.33203125,0.0,0.23281603194799083,5,5,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.1__vs_Utility-Cost-Ratio,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.1,CB-Score minus Utility-Cost-Ratio,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.021924215455558164,-0.022503525956035657,0.08414623803185604,-0.017644368852415052,0.07371026084065314,0.33203125,0.0,0.23281603194799083,5,5,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.1__vs_Oort-Style-Adapted,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.1,CB-Score minus Oort-Style-Adapted,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.025640230773471617,-0.015689776210083564,0.08534795787532982,-0.0119398554926605,0.07666712055830781,0.2734375,0.0,0.2822624660701137,3,7,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.2__vs_Utility-Only,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.2,CB-Score minus Utility-Only,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.0863032200335183,-0.18001723393918373,-0.004008736421166172,-0.16362975348643755,-0.020613388225179836,0.927734375,0.0,-0.5904274676230492,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.2__vs_Utility-Cost-Ratio,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.2,CB-Score minus Utility-Cost-Ratio,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.0662781209260396,-0.157486976068796,0.002587389729951791,-0.14111899802100136,-0.001077595985276869,0.8994140625,0.0,-0.475861806005807,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.2__vs_Oort-Style-Adapted,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.2,CB-Score minus Oort-Style-Adapted,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.07466249219182029,-0.13726541066082062,-0.01569209832919751,-0.1266571828612551,-0.026342618771971173,0.9482421875,0.0,-0.7273801367668851,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.4__vs_Utility-Only,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.4,CB-Score minus Utility-Only,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.010430556733895674,-0.026497932608790496,0.0025935655740561034,-0.023675165869196466,0.0011634678669087807,0.8544921875,0.0,-0.4133146922939544,3,7,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.4__vs_Utility-Cost-Ratio,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.4,CB-Score minus Utility-Cost-Ratio,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.021723995411501093,-0.04725273584493426,-0.0006820767252063168,-0.04262623017876906,-0.0034414303696324237,0.9345703125,0.0,-0.539625771767801,2,8,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.4__vs_Oort-Style-Adapted,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.4,CB-Score minus Oort-Style-Adapted,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.001589384475116365,-0.0037247978057075664,0.007148253084761813,-0.00285678525873713,0.0061863283223312845,0.2998046875,0.0,0.17192158233888702,5,5,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.6__vs_Utility-Only,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.6,CB-Score minus Utility-Only,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.01539704408598119,-0.027941237335067596,-0.0039931719320829145,-0.02584893966784915,-0.0057158550747492065,0.9775390625,0.0,-0.7582710620414665,3,7,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.6__vs_Utility-Cost-Ratio,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.6,CB-Score minus Utility-Cost-Ratio,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.015146794072242639,-0.027538690493811538,-0.0035822761155644865,-0.0254864230664562,-0.005310303945620297,0.9775390625,0.0,-0.7431310758927154,3,7,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.6__vs_Oort-Style-Adapted,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.6,CB-Score minus Oort-Style-Adapted,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.013134626574674065,-0.02927823964831657,0.0013552703093596464,-0.026649894023638154,-0.0005908469657250866,0.9287109375,0.0,-0.5012063108572322,3,7,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.8__vs_Utility-Only,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.8,CB-Score minus Utility-Only,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.01399134970130846,-0.04323804432764296,0.005711796440661017,-0.03934338877205825,0.0039644723895733295,0.7890625,0.0,-0.3166722186674908,3,7,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.8__vs_Utility-Cost-Ratio,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.8,CB-Score minus Utility-Cost-Ratio,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.013816711127887803,-0.043420022928223036,0.0057657142028614645,-0.03916224707876715,0.00399691721702842,0.7802734375,0.0,-0.31228862045979255,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b0.8__vs_Oort-Style-Adapted,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,0.8,CB-Score minus Oort-Style-Adapted,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.006102414744499451,-0.02511610932256395,0.007988933680314147,-0.02168002600963508,0.006436483474620496,0.654296875,0.0,-0.2117427518630205,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b1.0__vs_Utility-Only,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,1.0,CB-Score minus Utility-Only,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.008738834683006336,-0.035333207890895085,0.010302031627080854,-0.03084104444841901,0.007783062090808904,0.693359375,0.0,-0.21972613926602066,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b1.0__vs_Utility-Cost-Ratio,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,1.0,CB-Score minus Utility-Cost-Ratio,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.008738834683006336,-0.03521287657516084,0.010332293258101838,-0.0305483511527668,0.008062352326153899,0.693359375,0.0,-0.21972613926602066,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIDS2017_COVERAGE_R1__b1.0__vs_Oort-Style-Adapted,SAME_BUDGET_PRAUC,36,CICIDS2017_COVERAGE_R1,1.0,CB-Score minus Oort-Style-Adapted,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.008738834683006336,-0.035594809944501156,0.010053057623966634,-0.03136291776404853,0.007738946416489065,0.693359375,0.0,-0.21972613926602066,4,6,0,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIoT2023_R1__b0.1__vs_Utility-Only,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,0.1,CB-Score minus Utility-Only,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.0007529343323209314,-0.001825959501028568,0.0003260597018744052,-0.0016603752253676407,0.00015746703764127728,0.892578125,0.0,-0.40755555355382944,4,5,1,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIoT2023_R1__b0.1__vs_Utility-Cost-Ratio,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,0.1,CB-Score minus Utility-Cost-Ratio,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,-0.0007834890773913417,-0.0018449719554361256,0.00026989126285925646,-0.0016853194025884,0.00010356521657792176,0.892578125,0.0,-0.43159619194922144,4,5,1,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIoT2023_R1__b0.1__vs_Oort-Style-Adapted,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,0.1,CB-Score minus Oort-Style-Adapted,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.015616562713956783,-0.0013858937164498042,0.04811461383639971,-0.0011189473351331048,0.047425583073828825,0.337890625,0.0,0.3082962734134942,6,3,1,1.0,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIoT2023_R1__b0.2__vs_Utility-Only,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,0.2,CB-Score minus Utility-Only,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.0014515866388603027,0.00034178520184407254,0.0024989037440618493,0.0005309963902435278,0.0023447161258041433,0.01953125,0.0,0.7899338195539388,8,2,0,0.6640625,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIoT2023_R1__b0.2__vs_Utility-Cost-Ratio,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,0.2,CB-Score minus Utility-Cost-Ratio,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.0014553607728741036,0.00046705150877074636,0.002445381627937942,0.0006228299784629199,0.0022832649369015634,0.013671875,0.0,0.8658230213942,8,2,0,0.4921875,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIoT2023_R1__b0.2__vs_Oort-Style-Adapted,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,0.2,CB-Score minus Oort-Style-Adapted,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,0.000844021113765725,0.0002649391846835167,0.0014483682553240766,0.00035377743384993997,0.001349510914622368,0.0166015625,0.0,0.8329241071692414,7,3,0,0.5810546875,INCONCLUSIVE
SAME_BUDGET_PRAUC__CICIoT2023_R1__b0.4__vs_Utility-Only,SAME_BUDGET_PRAUC,36,CICIoT2023_R1,0.4,CB-Score minus Utility-Only,PR-AUC,mean_delta <= 0,mean_delta > 0,exact paired sign-flip; 20000 paired bootstrap CI,Holm within family,LOCKED,fixed_0.5,7.071540457264103e-05,-0.00012823006857390324,0.00026558681433994476,-9.695203011183263e-05,0.00023615229574330753,0.259765625,0.0,0.20999250579332795,6,4,0,1.0,INCONCLUSIVE
